Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic
-0.406857,-0.282857,-0.046571,55.188571,-0.892286,0.513429,0.321496,153.428571,3.972252,-1.007083,0.314286,0.457143,0.514286,0.114286,0.685714,0.314286,0.085714,0.028571,0.057143
-0.588857,-0.229714,0.011714,25.417143,-0.985143,0.530571,0.314459,148.000000,9.875603,1.031221,0.314286,0.428571,0.514286,0.171429,0.828571,0.171429,0.114286,0.085714,0.028571
-0.043714,-0.350000,0.004571,60.391429,1.683143,-0.068286,0.436036,52.857143,4.482803,-2.147773,0.371429,0.600000,0.142857,0.085714,0.571429,0.428571,0.200000,0.085714,0.114286
-0.390286,-0.143714,0.008857,15.465714,-0.322857,0.331143,0.639927,119.714286,10.325629,2.991216,0.200000,0.371429,0.371429,0.171429,0.685714,0.314286,0.200000,0.142857,0.057143
0.002000,-0.132571,0.150000,48.782857,2.318286,-0.267714,0.566161,22.285714,8.764917,4.136617,0.314286,0.485714,0.085714,0.142857,0.571429,0.428571,0.314286,0.228571,0.085714
-0.234571,-0.447429,-0.031714,29.731429,0.749143,0.218286,0.429956,119.714286,3.592809,-4.250070,0.342857,0.628571,0.342857,0.028571,0.600000,0.400000,0.200000,0.057143,0.142857
-0.289429,-0.292286,0.054000,28.154286,0.177143,0.231429,0.258986,92.000000,8.836127,0.889519,0.314286,0.485714,0.285714,0.142857,0.628571,0.371429,0.171429,0.114286,0.057143
-0.329167,-0.198889,-0.073333,8.530556,0.315278,0.305000,0.578582,108.055556,6.962949,-0.006921,0.194444,0.472222,0.305556,0.194444,0.666667,0.333333,0.166667,0.083333,0.083333
-0.232222,-0.342222,-0.018611,38.838889,0.175278,0.318056,0.358863,116.388889,4.176748,-1.968618,0.277778,0.500000,0.361111,0.083333,0.583333,0.416667,0.138889,0.055556,0.083333
-0.258611,-0.148611,0.128056,50.227778,0.648333,0.182778,0.506470,103.055556,11.560822,4.182707,0.194444,0.305556,0.305556,0.250000,0.611111,0.388889,0.250000,0.250000,0.000000
-0.470833,-0.278056,-0.089444,87.058333,-0.944722,0.484167,0.353129,143.611111,3.964006,-2.005846,0.222222,0.416667,0.472222,0.083333,0.750000,0.250000,0.111111,0.027778,0.083333
-0.287500,-0.228333,0.126944,30.200000,0.922778,0.060000,0.517435,75.833333,8.455137,3.139524,0.388889,0.555556,0.250000,0.111111,0.666667,0.333333,0.222222,0.166667,0.055556
-0.461944,-0.263056,0.026667,33.794444,-0.929167,0.456944,0.280895,157.222222,9.562596,0.990598,0.305556,0.388889,0.500000,0.083333,0.750000,0.250000,0.083333,0.055556,0.027778
-0.261389,-0.415000,0.005833,18.483333,0.876944,0.180278,0.520922,103.055556,3.594218,-3.430702,0.416667,0.638889,0.333333,0.027778,0.638889,0.361111,0.194444,0.055556,0.138889
-0.107500,-0.365556,0.093056,45.122222,1.313056,0.009167,0.430383,62.500000,8.729337,0.848503,0.361111,0.583333,0.277778,0.083333,0.527778,0.472222,0.250000,0.138889,0.111111
0.138333,-0.462778,0.114444,66.211111,2.819167,-0.246944,0.545929,10.833333,5.344022,-1.824813,0.472222,0.722222,0.055556,0.083333,0.416667,0.583333,0.222222,0.111111,0.111111
-0.341667,-0.183889,-0.008333,8.530556,0.173333,0.284722,0.578582,118.888889,10.206990,1.992160,0.194444,0.444444,0.333333,0.166667,0.666667,0.333333,0.166667,0.111111,0.055556
-0.346944,-0.195556,0.066944,33.966667,0.622222,0.175556,0.707650,149.166667,12.485454,3.994310,0.250000,0.416667,0.527778,0.055556,0.666667,0.333333,0.166667,0.138889,0.027778
-0.320556,-0.300278,0.110556,62.325000,0.331111,0.136389,0.294814,21.666667,7.869305,1.136675,0.416667,0.638889,0.083333,0.166667,0.750000,0.250000,0.166667,0.111111,0.055556
-0.481111,-0.319167,-0.044722,33.252778,-0.655278,0.395556,0.465906,135.277778,4.554975,-1.005854,0.277778,0.500000,0.472222,0.083333,0.777778,0.222222,0.138889,0.055556,0.083333
-0.331111,-0.225833,0.071389,49.116667,0.392778,0.220556,0.717920,132.777778,11.345008,2.992185,0.277778,0.472222,0.472222,0.083333,0.666667,0.333333,0.138889,0.111111,0.027778
-0.411111,-0.317500,0.028333,51.508333,-0.461944,0.370833,0.308495,110.833333,9.901383,1.031889,0.277778,0.583333,0.388889,0.111111,0.666667,0.333333,0.111111,0.083333,0.027778
-0.452500,-0.322778,0.033611,41.858333,-0.850556,0.428611,0.270270,156.944444,9.901383,1.031889,0.250000,0.527778,0.500000,0.055556,0.694444,0.305556,0.111111,0.083333,0.027778
-0.050278,-0.278333,0.030833,26.963889,1.665833,0.002500,0.327041,43.611111,5.344030,-1.824081,0.444444,0.555556,0.194444,0.194444,0.583333,0.416667,0.222222,0.111111,0.111111
0.014444,-0.229722,0.007500,69.255556,2.530556,-0.190278,0.731813,65.277778,7.589594,0.023497,0.194444,0.444444,0.250000,0.166667,0.555556,0.444444,0.305556,0.166667,0.138889
-0.493056,-0.270833,0.016111,34.427778,-1.030278,0.468889,0.356616,143.333333,10.621412,2.031711,0.222222,0.527778,0.472222,0.111111,0.722222,0.277778,0.083333,0.083333,0.000000
-0.419722,-0.313889,-0.090833,62.638889,-0.849167,0.508056,0.305309,138.055556,2.876361,-3.007768,0.277778,0.500000,0.444444,0.111111,0.722222,0.277778,0.083333,0.000000,0.083333
-0.353333,-0.290556,-0.056389,42.955556,-0.542222,0.420556,0.290110,159.722222,4.392068,-1.007116,0.222222,0.472222,0.500000,0.083333,0.666667,0.333333,0.138889,0.055556,0.083333
-0.448611,-0.285278,-0.088611,72.188889,-1.080278,0.554167,0.290481,148.888889,3.028646,-3.007238,0.250000,0.416667,0.416667,0.111111,0.750000,0.250000,0.083333,0.000000,0.083333
-0.208889,-0.281944,-0.085278,23.158333,1.393889,0.107778,0.448290,67.500000,4.063000,-3.004067,0.277778,0.527778,0.250000,0.166667,0.638889,0.361111,0.250000,0.083333,0.166667
-0.020000,-0.247778,0.026944,82.727778,2.461389,-0.183611,0.755236,67.777778,9.395635,0.988770,0.166667,0.500000,0.222222,0.083333,0.527778,0.472222,0.250000,0.138889,0.111111
-0.102500,-0.244722,-0.008611,63.163889,2.288611,-0.128333,0.839866,65.277778,6.956557,-0.011890,0.222222,0.500000,0.277778,0.111111,0.611111,0.388889,0.222222,0.111111,0.111111
-0.409167,-0.456389,0.049167,22.494444,-0.494167,0.433056,0.507670,124.722222,3.963723,-2.108259,0.444444,0.638889,0.472222,0.055556,0.666667,0.333333,0.083333,0.027778,0.055556
-0.008056,-0.281111,-0.012778,23.422222,1.798889,-0.016944,0.386340,18.888889,5.130537,-3.743618,0.388889,0.583333,0.055556,0.250000,0.555556,0.444444,0.333333,0.166667,0.166667
-0.378056,-0.174722,-0.019444,12.116667,0.105556,0.306944,0.578582,110.833333,10.206990,1.992160,0.194444,0.444444,0.333333,0.194444,0.694444,0.305556,0.166667,0.111111,0.055556
0.012500,-0.302222,0.138611,29.530556,2.470278,-0.236667,0.666488,43.333333,8.160967,2.135965,0.388889,0.555556,0.166667,0.083333,0.527778,0.472222,0.250000,0.166667,0.083333
-0.479722,-0.258333,0.005278,34.427778,-0.941667,0.456944,0.356616,146.111111,10.621412,2.031711,0.194444,0.500000,0.472222,0.111111,0.722222,0.277778,0.083333,0.083333,0.000000
-0.445556,-0.236667,-0.046667,32.280556,-0.833889,0.456944,0.352674,132.500000,9.659644,0.991469,0.194444,0.500000,0.416667,0.138889,0.722222,0.277778,0.083333,0.055556,0.027778
-0.230000,-0.301389,0.128333,56.783333,1.656944,-0.099444,0.435630,16.388889,7.951025,1.852929,0.444444,0.583333,0.083333,0.083333,0.666667,0.333333,0.194444,0.138889,0.055556
0.033889,-0.375278,0.150833,16.994444,2.408333,-0.268611,0.436241,40.555556,7.867400,1.136215,0.388889,0.583333,0.138889,0.055556,0.472222,0.527778,0.388889,0.222222,0.166667
0.073333,-0.123889,0.092778,59.250000,2.898889,-0.235833,0.647382,78.333333,10.274292,4.024729,0.166667,0.361111,0.222222,0.194444,0.472222,0.527778,0.305556,0.222222,0.083333
-0.281389,-0.291389,-0.080000,50.427778,-0.237778,0.365833,0.288380,132.500000,4.260307,-1.006553,0.250000,0.444444,0.416667,0.111111,0.611111,0.388889,0.083333,0.027778,0.055556
-0.091667,-0.263056,-0.061667,68.858333,2.456389,-0.141944,0.839866,59.722222,4.290436,-2.011005,0.194444,0.527778,0.250000,0.111111,0.611111,0.388889,0.277778,0.111111,0.166667
0.052222,-0.251111,0.029444,65.833333,2.749444,-0.214722,0.731813,54.444444,7.586750,0.022968,0.222222,0.472222,0.222222,0.166667,0.527778,0.472222,0.305556,0.166667,0.138889
-0.314444,-0.285000,-0.100833,57.777778,-0.473056,0.416667,0.336252,151.666667,3.964006,-2.005846,0.250000,0.388889,0.472222,0.083333,0.638889,0.361111,0.111111,0.027778,0.083333
-0.288056,-0.185000,-0.040278,8.061111,0.553056,0.229444,0.578582,97.222222,9.657671,0.992867,0.194444,0.444444,0.277778,0.194444,0.638889,0.361111,0.194444,0.111111,0.083333
-0.351111,-0.163889,0.011667,31.430556,-0.993889,0.462222,0.387439,143.333333,8.821812,1.700218,0.222222,0.416667,0.388889,0.166667,0.722222,0.277778,0.055556,0.055556,0.000000
-0.378056,-0.195000,-0.018611,12.116667,0.183056,0.294167,0.578582,108.055556,10.206990,1.991630,0.194444,0.500000,0.333333,0.194444,0.694444,0.305556,0.166667,0.111111,0.055556
-0.548333,-0.208889,-0.156389,69.502778,-1.367222,0.579167,0.287145,138.055556,3.963968,-2.148182,0.194444,0.416667,0.472222,0.166667,0.805556,0.194444,0.111111,0.027778,0.083333
-0.208333,-0.504444,0.123333,47.708333,1.643611,-0.030556,0.382991,27.222222,4.186648,-2.144874,0.555556,0.833333,0.138889,0.027778,0.638889,0.361111,0.138889,0.055556,0.083333
-0.401667,-0.243611,0.135833,60.822222,-0.080833,0.268611,0.482272,140.833333,8.722987,3.282457,0.388889,0.500000,0.444444,0.055556,0.694444,0.305556,0.111111,0.111111,0.000000
0.023333,-0.249444,0.097222,47.688889,2.398611,-0.213056,0.478835,62.222222,8.163186,2.137535,0.333333,0.472222,0.194444,0.083333,0.500000,0.500000,0.305556,0.194444,0.111111
0.001944,-0.266944,-0.063056,34.150000,2.148611,-0.054722,0.585338,51.666667,5.104898,-1.935830,0.250000,0.472222,0.194444,0.222222,0.527778,0.472222,0.222222,0.111111,0.111111
-0.300833,-0.151389,-0.002500,12.236111,0.431944,0.225000,0.502505,105.277778,10.474452,2.991419,0.166667,0.444444,0.305556,0.194444,0.638889,0.361111,0.194444,0.138889,0.055556
-0.052500,-0.504722,0.248889,-3.050000,1.501111,-0.006389,0.356749,51.388889,10.871898,2.992684,0.500000,0.722222,0.166667,0.027778,0.444444,0.555556,0.083333,0.083333,0.000000
-0.569444,-0.265556,-0.114722,46.319444,-1.391667,0.609167,0.290373,135.555556,2.810538,-2.006872,0.277778,0.500000,0.472222,0.166667,0.805556,0.194444,0.055556,0.000000,0.055556
0.022222,-0.190278,-0.008611,73.408333,2.765000,-0.224722,0.731813,62.500000,7.601951,0.024759,0.166667,0.416667,0.222222,0.166667,0.555556,0.444444,0.305556,0.166667,0.138889
-0.675278,-0.298056,0.049167,56.969444,-1.595556,0.591944,0.306865,121.944444,9.630231,0.990631,0.361111,0.500000,0.416667,0.138889,0.916667,0.083333,0.027778,0.027778,0.000000
-0.492500,-0.276111,-0.111944,80.202778,-1.256389,0.561389,0.303597,154.444444,3.028646,-3.007238,0.250000,0.416667,0.500000,0.111111,0.777778,0.222222,0.083333,0.000000,0.083333
-0.551111,-0.318611,0.010556,4.711111,-0.880000,0.468611,0.272713,124.444444,7.154275,-0.004461,0.333333,0.472222,0.416667,0.111111,0.777778,0.222222,0.166667,0.083333,0.083333
0.044444,-0.274722,-0.070556,37.141667,2.326944,-0.090000,0.560646,48.888889,5.104898,-1.935830,0.250000,0.472222,0.194444,0.222222,0.500000,0.500000,0.222222,0.111111,0.111111
-0.185278,-0.346389,0.278056,60.213889,1.630278,-0.162500,0.560380,30.000000,8.601141,4.848933,0.472222,0.638889,0.166667,0.055556,0.638889,0.361111,0.222222,0.194444,0.027778
-0.013333,-0.275000,-0.105556,62.163889,2.363333,-0.101944,0.718354,75.555556,4.401399,-1.973947,0.138889,0.555556,0.250000,0.166667,0.555556,0.444444,0.250000,0.111111,0.138889
-0.387222,-0.307222,0.007222,37.177778,-0.866944,0.484167,0.399437,154.444444,6.875643,-0.007260,0.333333,0.444444,0.472222,0.083333,0.666667,0.333333,0.055556,0.027778,0.027778
-0.486667,-0.268333,-0.065556,66.225000,-1.080000,0.518611,0.350472,143.611111,4.260307,-1.006553,0.250000,0.444444,0.472222,0.111111,0.750000,0.250000,0.083333,0.027778,0.055556
-0.077778,-0.378056,0.082500,48.797222,2.018611,-0.127222,0.592532,46.111111,6.095835,-0.861008,0.416667,0.583333,0.166667,0.055556,0.555556,0.444444,0.277778,0.138889,0.138889
-0.376389,-0.164167,-0.020556,12.116667,0.081111,0.315278,0.578582,113.611111,10.206990,1.992160,0.194444,0.416667,0.333333,0.194444,0.694444,0.305556,0.166667,0.111111,0.055556
-0.243889,-0.318611,0.158611,38.291667,0.710000,0.121389,0.598414,62.222222,7.706878,0.925806,0.472222,0.583333,0.194444,0.166667,0.694444,0.305556,0.166667,0.138889,0.027778
0.044444,-0.350833,0.060556,55.780556,2.638611,-0.203333,0.426475,21.666667,4.482799,-2.152709,0.416667,0.666667,0.083333,0.138889,0.583333,0.416667,0.194444,0.083333,0.111111
-0.059167,-0.462222,0.160556,56.066667,2.035833,-0.151667,0.508437,30.000000,7.476775,0.139685,0.527778,0.666667,0.138889,0.027778,0.500000,0.500000,0.250000,0.138889,0.111111
-0.361111,-0.418056,0.084444,56.902778,0.460000,0.187500,0.542446,65.000000,6.669965,-0.820691,0.444444,0.666667,0.222222,0.083333,0.694444,0.305556,0.138889,0.083333,0.055556
-0.403056,-0.274722,0.107222,12.769444,-0.002778,0.356667,0.654931,127.500000,12.181064,1.995059,0.416667,0.555556,0.472222,0.111111,0.694444,0.305556,0.111111,0.083333,0.027778
-0.012500,-0.225278,0.027500,78.316667,3.063889,-0.286389,0.965777,54.444444,9.339504,0.988068,0.222222,0.472222,0.250000,0.111111,0.555556,0.444444,0.305556,0.166667,0.138889
-0.384444,-0.107500,-0.139722,40.711111,0.304167,0.341944,0.585502,108.055556,7.071112,-0.005659,0.111111,0.388889,0.305556,0.250000,0.722222,0.277778,0.166667,0.083333,0.083333
-0.252500,-0.121667,0.033056,24.377778,0.535556,0.201389,0.497469,113.611111,10.476481,3.924948,0.166667,0.388889,0.361111,0.222222,0.611111,0.388889,0.222222,0.194444,0.027778
-0.500556,-0.251389,0.026944,45.188889,-1.092222,0.511111,0.276545,138.055556,10.621412,2.031711,0.250000,0.472222,0.444444,0.138889,0.722222,0.277778,0.083333,0.083333,0.000000
-0.433056,-0.314444,-0.019444,8.630556,-0.696667,0.425000,0.295563,175.833333,6.991218,-0.004958,0.250000,0.500000,0.527778,0.027778,0.694444,0.305556,0.111111,0.055556,0.055556
-0.458333,-0.290278,-0.117778,64.561111,-1.151667,0.554167,0.309365,159.722222,2.876361,-3.007768,0.250000,0.472222,0.500000,0.111111,0.750000,0.250000,0.083333,0.000000,0.083333
0.193611,-0.268889,0.111111,31.455556,3.190833,-0.257500,0.612394,54.166667,9.898982,2.027390,0.305556,0.527778,0.166667,0.166667,0.361111,0.638889,0.305556,0.194444,0.111111
-0.275000,-0.314444,-0.070556,54.925000,0.776111,0.226111,0.488318,102.777778,3.806871,-2.146206,0.277778,0.583333,0.333333,0.111111,0.611111,0.388889,0.166667,0.055556,0.111111
-0.565556,-0.286944,-0.131111,71.147222,-1.506111,0.634444,0.332903,168.055556,2.876361,-3.005634,0.250000,0.444444,0.555556,0.111111,0.805556,0.194444,0.083333,0.000000,0.083333
-0.330833,-0.189167,-0.073056,12.236111,0.262222,0.309444,0.578582,108.055556,7.050246,-0.006392,0.194444,0.444444,0.305556,0.194444,0.666667,0.333333,0.166667,0.083333,0.083333
-0.396944,-0.249722,0.037222,39.152778,0.096389,0.286667,0.707650,154.722222,12.181064,1.995059,0.305556,0.444444,0.555556,0.055556,0.694444,0.305556,0.111111,0.083333,0.027778
-0.061667,-0.243333,-0.018056,76.083333,2.415556,-0.143056,0.839866,62.500000,4.771095,-1.010653,0.222222,0.472222,0.250000,0.111111,0.583333,0.416667,0.250000,0.111111,0.138889
-0.562778,-0.254167,-0.084722,51.669444,-1.246944,0.556111,0.281145,130.277778,3.687377,-1.007612,0.277778,0.472222,0.472222,0.166667,0.805556,0.194444,0.083333,0.027778,0.055556
0.037778,-0.273611,0.181111,46.477778,2.442778,-0.247778,0.437904,51.388889,8.754274,4.133987,0.388889,0.527778,0.166667,0.083333,0.500000,0.500000,0.250000,0.194444,0.055556
0.010833,-0.220000,0.004444,53.911111,2.393889,-0.155278,0.731813,76.111111,7.589594,0.023497,0.194444,0.416667,0.277778,0.166667,0.555556,0.444444,0.305556,0.166667,0.138889
-0.077222,-0.436667,0.062778,16.133333,2.243611,-0.118333,0.449609,32.500000,4.342457,-2.821259,0.444444,0.722222,0.111111,0.083333,0.555556,0.444444,0.305556,0.138889,0.166667
-0.246667,-0.402222,0.001111,36.975000,1.325833,0.076667,0.320588,67.777778,3.806851,-2.290676,0.333333,0.694444,0.250000,0.055556,0.638889,0.361111,0.166667,0.055556,0.111111
-0.088889,-0.265278,-0.143056,67.994444,1.807500,-0.027222,0.625427,81.111111,3.959792,-2.010833,0.138889,0.500000,0.250000,0.138889,0.583333,0.416667,0.222222,0.083333,0.138889
-0.496111,-0.224722,0.003056,35.722222,-1.073333,0.515556,0.421576,135.277778,10.621430,2.069998,0.222222,0.472222,0.444444,0.194444,0.722222,0.277778,0.111111,0.111111,0.000000
-0.028889,-0.228333,0.089444,19.669444,2.278056,-0.257500,0.557618,51.388889,9.054603,3.420735,0.222222,0.500000,0.166667,0.083333,0.527778,0.472222,0.333333,0.222222,0.111111
-0.518611,-0.260278,-0.146944,83.630556,-1.252778,0.584444,0.387488,138.055556,3.028647,-3.002971,0.250000,0.444444,0.444444,0.138889,0.750000,0.250000,0.083333,0.000000,0.083333
-0.199167,-0.258611,0.118611,62.261111,1.379167,0.007222,0.699750,70.555556,8.169021,2.140265,0.388889,0.555556,0.250000,0.083333,0.611111,0.388889,0.194444,0.138889,0.055556
-0.361667,-0.223056,0.137222,64.941667,0.202500,0.241944,0.422552,113.888889,11.560810,4.029561,0.250000,0.444444,0.361111,0.083333,0.666667,0.333333,0.138889,0.138889,0.000000
0.053889,-0.232778,-0.040278,59.125000,2.130833,-0.136111,0.634776,94.722222,4.795035,-2.006714,0.194444,0.277778,0.305556,0.083333,0.472222,0.527778,0.444444,0.194444,0.250000
-0.282778,-0.131389,-0.068611,26.052778,0.756667,0.229444,0.518225,97.222222,9.745554,0.993600,0.166667,0.416667,0.277778,0.222222,0.638889,0.361111,0.194444,0.111111,0.083333
-0.471667,-0.232778,-0.047778,35.175000,-0.916389,0.469444,0.358455,143.333333,9.901383,1.031889,0.166667,0.472222,0.444444,0.138889,0.722222,0.277778,0.111111,0.083333,0.027778
-0.012222,-0.284167,-0.093056,68.741667,2.425278,-0.114722,0.715981,70.277778,4.401399,-1.973947,0.166667,0.555556,0.250000,0.166667,0.555556,0.444444,0.250000,0.111111,0.138889
-0.341944,-0.181944,-0.016667,3.180556,0.251667,0.280000,0.578582,105.277778,10.206990,1.992160,0.194444,0.472222,0.305556,0.194444,0.666667,0.333333,0.166667,0.111111,0.055556
-0.191389,-0.225000,0.081667,19.822222,1.773056,-0.051389,0.597616,102.500000,10.891052,3.991580,0.138889,0.500000,0.333333,0.055556,0.583333,0.416667,0.277778,0.194444,0.083333
-0.275000,-0.314444,-0.070556,52.566667,0.776111,0.226111,0.488318,102.777778,3.806871,-2.146206,0.277778,0.583333,0.333333,0.111111,0.611111,0.388889,0.166667,0.055556,0.111111
-0.015278,-0.262778,0.067222,95.100000,2.413611,-0.151389,0.725277,48.888889,9.340776,1.063773,0.250000,0.527778,0.222222,0.194444,0.555556,0.444444,0.250000,0.166667,0.083333
-0.371389,-0.208333,-0.010278,39.519444,0.431944,0.250278,0.578582,89.166667,10.206990,1.991630,0.194444,0.527778,0.277778,0.194444,0.694444,0.305556,0.166667,0.111111,0.055556
0.088889,-0.293889,-0.023056,82.208333,3.028889,-0.271667,0.676509,18.888889,4.776646,-3.107348,0.305556,0.583333,0.055556,0.138889,0.527778,0.472222,0.305556,0.138889,0.166667
-0.353333,-0.246389,-0.095278,18.063889,-0.506389,0.453333,0.391991,129.722222,3.972252,-1.007083,0.194444,0.472222,0.388889,0.166667,0.666667,0.333333,0.083333,0.027778,0.055556
-0.478611,-0.256111,0.003611,34.427778,-0.941667,0.448056,0.356616,146.111111,10.621412,2.031711,0.194444,0.500000,0.472222,0.111111,0.722222,0.277778,0.083333,0.083333,0.000000
0.185833,-0.276667,0.052222,67.472222,3.409444,-0.305556,0.784527,38.055556,7.677923,0.029334,0.277778,0.472222,0.166667,0.166667,0.388889,0.611111,0.361111,0.194444,0.166667
-0.440556,-0.326389,-0.025833,23.602778,-0.845000,0.476111,0.209018,127.500000,3.964007,-2.003712,0.361111,0.416667,0.416667,0.083333,0.722222,0.277778,0.111111,0.027778,0.083333
-0.467500,-0.218889,-0.045833,38.866667,-0.825000,0.468611,0.356616,130.000000,9.901383,1.031889,0.194444,0.444444,0.416667,0.166667,0.722222,0.277778,0.111111,0.083333,0.027778
-0.265000,-0.467222,0.133056,41.438889,1.206389,0.054167,0.382991,35.277778,5.808999,-1.145052,0.555556,0.805556,0.166667,0.055556,0.666667,0.333333,0.111111,0.055556,0.055556
-0.316111,-0.235278,-0.027500,59.805556,-0.357500,0.361389,0.321496,143.611111,9.589750,0.991965,0.222222,0.416667,0.472222,0.111111,0.638889,0.361111,0.138889,0.083333,0.055556
-0.046111,-0.350833,0.209722,32.152778,1.626111,-0.145000,0.324154,21.666667,8.438698,3.135690,0.444444,0.555556,0.083333,0.083333,0.527778,0.472222,0.277778,0.194444,0.083333
0.016944,-0.210000,-0.002778,77.861111,2.527778,-0.199722,0.731813,62.500000,7.592401,0.024027,0.166667,0.416667,0.222222,0.166667,0.555556,0.444444,0.305556,0.166667,0.138889
-0.332778,-0.236389,0.072500,51.475000,0.417222,0.212222,0.717920,130.000000,11.345008,2.992185,0.277778,0.500000,0.472222,0.083333,0.666667,0.333333,0.138889,0.111111,0.027778
-0.621111,-0.300278,-0.077222,50.538889,-1.626667,0.660556,0.317965,149.166667,2.810538,-2.006872,0.305556,0.527778,0.527778,0.138889,0.833333,0.166667,0.055556,0.000000,0.055556
-0.379167,-0.251111,-0.028333,26.197222,-0.555556,0.456389,0.295382,130.000000,3.687376,-1.009013,0.305556,0.555556,0.416667,0.166667,0.750000,0.250000,0.083333,0.027778,0.055556
-0.343889,-0.013333,0.044444,57.208333,0.456944,0.238056,1.074527,148.888889,12.657415,5.031018,0.138889,0.250000,0.416667,0.166667,0.666667,0.333333,0.166667,0.166667,0.000000
-0.383889,-0.302500,-0.042778,55.366667,-0.419444,0.439722,0.340954,132.500000,3.749750,-2.007776,0.277778,0.527778,0.416667,0.111111,0.694444,0.305556,0.111111,0.027778,0.083333
-0.517222,-0.221389,-0.060833,36.508333,-1.092222,0.494722,0.323780,135.277778,9.659644,0.991469,0.166667,0.472222,0.444444,0.138889,0.777778,0.222222,0.083333,0.055556,0.027778
-0.322222,-0.290556,0.110833,62.325000,0.278056,0.140833,0.294814,21.666667,7.869363,1.137205,0.416667,0.611111,0.083333,0.166667,0.750000,0.250000,0.166667,0.111111,0.055556
-0.529167,-0.274444,-0.098889,52.738889,-1.210000,0.546389,0.350316,138.055556,3.749751,-2.006375,0.250000,0.500000,0.472222,0.138889,0.777778,0.222222,0.111111,0.027778,0.083333
-0.306389,-0.171944,-0.020000,3.180556,0.349167,0.265278,0.553525,105.277778,10.206990,1.992160,0.194444,0.472222,0.305556,0.194444,0.638889,0.361111,0.166667,0.111111,0.055556
-0.006944,-0.261667,0.028333,36.144444,2.296389,-0.198333,0.624797,94.722222,9.438756,1.030491,0.138889,0.416667,0.333333,0.055556,0.472222,0.527778,0.444444,0.250000,0.194444
-0.563056,-0.191111,-0.114167,67.302778,-1.716389,0.627222,0.294080,167.777778,4.260204,-1.151023,0.166667,0.388889,0.500000,0.138889,0.833333,0.166667,0.083333,0.027778,0.055556
-0.200556,-0.376667,0.153611,22.763889,1.538056,-0.068333,0.437484,24.444444,7.697671,0.853433,0.500000,0.638889,0.083333,0.083333,0.638889,0.361111,0.222222,0.138889,0.083333
-0.304444,-0.166389,-0.015556,13.880556,0.347778,0.270000,0.547852,108.055556,10.206990,1.992160,0.194444,0.444444,0.305556,0.194444,0.638889,0.361111,0.166667,0.111111,0.055556
0.220833,-0.270833,0.061667,61.225000,3.158889,-0.282500,0.494946,48.888889,9.360420,1.026854,0.222222,0.444444,0.166667,0.138889,0.388889,0.611111,0.277778,0.166667,0.111111
-0.497778,-0.284167,-0.086944,74.052778,-1.228333,0.540833,0.283268,146.388889,3.127458,-2.007946,0.277778,0.444444,0.500000,0.111111,0.777778,0.222222,0.055556,0.000000,0.055556
-0.216944,-0.034167,0.175556,43.500000,1.113889,0.034444,0.490122,108.333333,11.057613,7.741256,0.194444,0.305556,0.305556,0.194444,0.611111,0.388889,0.250000,0.250000,0.000000
0.154444,-0.233056,0.040000,27.413889,2.352778,-0.217500,0.453168,78.333333,9.985735,1.993461,0.194444,0.333333,0.222222,0.055556,0.361111,0.638889,0.333333,0.194444,0.138889
-0.446944,-0.249167,-0.037222,34.375000,-0.887778,0.453333,0.352674,143.333333,9.659644,0.991469,0.194444,0.500000,0.444444,0.111111,0.722222,0.277778,0.083333,0.055556,0.027778
-0.453056,-0.261944,-0.070278,65.630556,-0.898056,0.482778,0.446472,162.500000,3.749750,-2.007776,0.250000,0.444444,0.500000,0.083333,0.750000,0.250000,0.111111,0.027778,0.083333
0.040278,-0.232222,0.040000,92.991667,2.766667,-0.223333,0.669890,62.500000,7.601951,0.024759,0.250000,0.444444,0.250000,0.166667,0.527778,0.472222,0.305556,0.166667,0.138889
0.072500,-0.192778,-0.054167,78.172222,3.000833,-0.222222,0.507027,51.388889,7.602553,0.023733,0.138889,0.472222,0.166667,0.222222,0.527778,0.472222,0.250000,0.138889,0.111111
-0.340278,-0.171389,-0.017778,3.180556,0.227222,0.288333,0.578582,108.055556,10.206990,1.992160,0.194444,0.444444,0.305556,0.194444,0.666667,0.333333,0.166667,0.111111,0.055556
-0.450278,-0.254444,-0.126667,70.347222,-1.075278,0.553889,0.305309,143.611111,2.876361,-3.007768,0.250000,0.416667,0.444444,0.138889,0.750000,0.250000,0.083333,0.000000,0.083333
-0.578333,-0.238611,-0.053889,54.297222,-1.426389,0.577500,0.320621,160.000000,4.260306,-1.007954,0.277778,0.416667,0.527778,0.111111,0.833333,0.166667,0.083333,0.027778,0.055556
-0.033889,-0.225556,0.076389,50.311111,1.808056,0.017500,0.567683,75.833333,10.602233,2.108623,0.250000,0.388889,0.194444,0.194444,0.444444,0.555556,0.250000,0.194444,0.055556
-0.439722,-0.303333,0.008889,38.602778,-0.706667,0.415556,0.300127,146.111111,9.901383,1.031889,0.222222,0.527778,0.472222,0.083333,0.694444,0.305556,0.111111,0.083333,0.027778
